 no_of_dependents, education, self_employed, income_annum, loan_amount, loan_term, cibil_score, residential_assets_value, commercial_assets_value, luxury_assets_value, bank_asset_value, loan_status
5,1,1,0.4444444444444444,0.29873417721518986,1.0,0.7044444444444444,0.2027491408934708,0.37628865979381443,0.3877551020408163,0.2925170068027211,1
2,0,0,0.020202020202020204,0.007594936708860759,1.0,0.5766666666666667,0.0,0.0,0.01020408163265306,0.02040816326530612,0
4,0,1,0.08080808080808081,0.053164556962025315,0.3,0.39222222222222225,0.024054982817869417,0.015463917525773196,0.07397959183673469,0.08163265306122448,0
3,1,0,0.15151515151515152,0.0810126582278481,0.2,0.8522222222222222,0.06872852233676977,0.020618556701030927,0.09438775510204081,0.09523809523809523,1
0,0,1,0.7777777777777778,0.4278481012658228,0.7,0.5255555555555556,0.7594501718213058,0.20618556701030927,0.7397959183673469,0.43537414965986393,0
5,1,1,0.7272727272727273,0.5392405063291139,0.1,0.89,0.3402061855670103,0.08762886597938144,0.5204081632653061,0.4897959183673469,1
4,1,0,0.10101010101010101,0.05822784810126582,0.8,0.6033333333333334,0.006872852233676976,0.005154639175257732,0.05102040816326531,0.06802721088435375,0
1,1,0,0.6363636363636364,0.43544303797468353,0.6,0.7933333333333333,0.3470790378006873,0.21649484536082475,0.6301020408163265,0.5782312925170068,1
3,1,0,0.1919191919191919,0.10379746835443038,0.6,0.9222222222222223,0.15807560137457044,0.05670103092783505,0.13520408163265307,0.14285714285714285,1
5,1,0,0.4444444444444444,0.38734177215189874,0.2,0.44555555555555554,0.006872852233676976,0.27835051546391754,0.44642857142857145,0.16326530612244897,1
0,0,0,0.9191919191919192,0.6683544303797468,0.3,0.5755555555555556,0.5429553264604811,0.05670103092783505,0.9005102040816326,0.3877551020408163,0
2,1,1,0.09090909090909091,0.05822784810126582,1.0,0.4077777777777778,0.0,0.061855670103092786,0.08673469387755102,0.08843537414965986,0
0,1,1,0.46464646464646464,0.3037974683544304,0.6,0.5477777777777778,0.15463917525773196,0.03608247422680412,0.413265306122449,0.24489795918367346,0
2,1,1,0.9494949494949495,0.5746835443037974,0.7,0.5611111111111111,0.13745704467353953,0.8711340206185567,0.6301020408163265,0.782312925170068,0
5,1,0,0.696969696969697,0.6708860759493671,0.8,0.35777777777777775,0.7044673539518901,0.5051546391752577,0.4362244897959184,0.6394557823129252,0
2,1,0,0.030303030303030304,0.02278481012658228,0.4,0.8166666666666667,0.027491408934707903,0.020618556701030927,0.012755102040816327,0.006802721088435374,1
5,1,1,0.1919191919191919,0.16962025316455695,0.1,0.6911111111111111,0.14432989690721648,0.010309278350515464,0.09948979591836735,0.11564625850340136,1
4,1,1,0.4444444444444444,0.4151898734177215,0.3,0.57,0.18556701030927836,0.3865979381443299,0.33418367346938777,0.3877551020408163,0
4,0,1,0.12121212121212122,0.10379746835443038,0.8,0.65,0.030927835051546393,0.04639175257731959,0.058673469387755105,0.061224489795918366,1
1,1,1,0.10101010101010101,0.0759493670886076,0.5,0.9033333333333333,0.09965635738831616,0.02577319587628866,0.08418367346938775,0.05442176870748299,1
0,1,0,0.31313131313131315,0.26329113924050634,0.9,0.6911111111111111,0.044673539518900345,0.25773195876288657,0.1836734693877551,0.10884353741496598,1
1,1,1,0.21212121212121213,0.15949367088607594,0.8,0.9988888888888889,0.08247422680412371,0.1134020618556701,0.11224489795918367,0.14965986394557823,1
0,0,0,0.21212121212121213,0.1189873417721519,0.1,0.51,0.13745704467353953,0.06701030927835051,0.2066326530612245,0.08163265306122448,0
4,1,0,0.9494949494949495,0.8430379746835444,0.9,0.41,0.7079037800687286,0.28865979381443296,0.8214285714285714,0.4897959183673469,0
2,0,0,0.9797979797979798,0.9544303797468354,0.3,0.6677777777777778,0.010309278350515464,0.15979381443298968,0.6071428571428571,0.8027210884353742,1
4,1,0,0.1414141414141414,0.06835443037974684,0.9,0.7811111111111111,0.020618556701030927,0.06701030927835051,0.1377551020408163,0.061224489795918366,1
2,0,0,0.47474747474747475,0.369620253164557,1.0,0.6633333333333333,0.281786941580756,0.30927835051546393,0.3596938775510204,0.46258503401360546,1
3,0,1,0.41414141414141414,0.3367088607594937,0.5,0.7444444444444445,0.06529209621993128,0.28350515463917525,0.336734693877551,0.41496598639455784,1
4,0,1,0.12121212121212122,0.07088607594936709,0.3,0.4066666666666667,0.1134020618556701,0.015463917525773196,0.10714285714285714,0.09523809523809523,0
5,0,0,0.797979797979798,0.7037974683544304,0.8,0.9522222222222222,0.8006872852233677,0.6443298969072165,0.4387755102040816,0.7210884353741497,1
2,0,0,0.6666666666666666,0.379746835443038,0.8,0.44555555555555554,0.46735395189003437,0.3402061855670103,0.5994897959183674,0.22448979591836735,0
0,0,0,0.2222222222222222,0.22278481012658227,0.2,0.4855555555555556,0.054982817869415807,0.11855670103092783,0.21173469387755103,0.1360544217687075,1
3,0,0,0.5555555555555556,0.44556962025316454,0.4,0.98,0.19931271477663232,0.4020618556701031,0.5178571428571429,0.2108843537414966,1
4,1,0,0.5151515151515151,0.3924050632911392,0.4,0.43555555555555553,0.23024054982817868,0.4175257731958763,0.3469387755102041,0.4557823129251701,0
2,0,1,0.3939393939393939,0.1949367088607595,0.5,0.4677777777777778,0.3333333333333333,0.3865979381443299,0.3596938775510204,0.14285714285714285,0
5,1,0,0.020202020202020204,0.010126582278481013,0.3,0.8022222222222222,0.010309278350515464,0.015463917525773196,0.01020408163265306,0.006802721088435374,1
4,1,0,0.5858585858585859,0.3721518987341772,0.5,0.7688888888888888,0.07903780068728522,0.520618556701031,0.45153061224489793,0.2653061224489796,1
5,0,0,0.8383838383838383,0.5240506329113924,0.1,0.5966666666666667,0.28865979381443296,0.7371134020618557,0.5025510204081632,0.5306122448979592,0
5,1,1,0.26262626262626265,0.13924050632911392,0.4,0.7511111111111111,0.23024054982817868,0.041237113402061855,0.1836734693877551,0.08843537414965986,1
1,1,0,0.21212121212121213,0.20506329113924052,0.3,0.9077777777777778,0.15807560137457044,0.14948453608247422,0.125,0.19727891156462585,1
4,0,0,0.3939393939393939,0.27341772151898736,1.0,0.4811111111111111,0.16151202749140894,0.08247422680412371,0.36989795918367346,0.1564625850340136,0
1,1,1,0.5252525252525253,0.41265822784810124,0.3,0.5822222222222222,0.37800687285223367,0.17525773195876287,0.5280612244897959,0.3129251700680272,0
3,0,1,0.7878787878787878,0.6177215189873417,1.0,0.5444444444444444,0.23024054982817868,0.26288659793814434,0.45153061224489793,0.2789115646258503,0
3,0,1,0.5454545454545454,0.3620253164556962,0.2,0.6611111111111111,0.140893470790378,0.14432989690721648,0.4923469387755102,0.3333333333333333,1
2,0,0,0.29292929292929293,0.27848101265822783,0.1,0.9277777777777778,0.16838487972508592,0.16494845360824742,0.29336734693877553,0.09523809523809523,1
4,1,0,0.7171717171717171,0.7164556962025317,0.3,0.9444444444444444,0.19243986254295534,0.36597938144329895,0.6632653061224489,0.6598639455782312,1
1,1,1,0.08080808080808081,0.06329113924050633,0.2,0.45444444444444443,0.044673539518900345,0.05154639175257732,0.07908163265306123,0.061224489795918366,1
5,1,1,0.3434343434343434,0.3240506329113924,0.5,0.8444444444444444,0.33676975945017185,0.22164948453608246,0.28061224489795916,0.3129251700680272,1
1,1,1,0.6868686868686869,0.44556962025316454,0.7,0.38222222222222224,0.18900343642611683,0.28865979381443296,0.461734693877551,0.5238095238095238,0
4,1,1,0.7070707070707071,0.6860759493670886,0.6,0.9788888888888889,0.2852233676975945,0.4845360824742268,0.4387755102040816,0.6462585034013606,1
0,1,1,0.9393939393939394,0.620253164556962,0.5,0.6666666666666666,0.6941580756013745,0.03608247422680412,0.8316326530612245,0.3673469387755102,1
2,1,0,0.7575757575757576,0.5037974683544304,0.5,0.8777777777777778,0.12027491408934708,0.6701030927835051,0.5076530612244898,0.4013605442176871,1
3,1,1,0.8080808080808081,0.789873417721519,1.0,0.43555555555555553,0.2508591065292096,0.4329896907216495,0.40816326530612246,0.40816326530612246,0
5,1,1,0.16161616161616163,0.10379746835443038,0.1,0.8311111111111111,0.048109965635738834,0.05154639175257732,0.10714285714285714,0.06802721088435375,1
1,1,1,0.6767676767676768,0.4759493670886076,0.3,0.8866666666666667,0.29896907216494845,0.30412371134020616,0.45918367346938777,0.41496598639455784,1
3,0,0,0.3838383838383838,0.28860759493670884,0.2,0.35888888888888887,0.19931271477663232,0.20618556701030927,0.24489795918367346,0.29931972789115646,1
1,0,1,0.2727272727272727,0.13670886075949368,0.3,0.4588888888888889,0.16494845360824742,0.07731958762886598,0.1556122448979592,0.17687074829931973,0
3,1,0,0.13131313131313133,0.07341772151898734,0.4,0.8144444444444444,0.13058419243986255,0.0979381443298969,0.09693877551020408,0.12244897959183673,1
4,0,0,0.3434343434343434,0.26582278481012656,0.8,0.6033333333333334,0.10652920962199312,0.23195876288659795,0.28316326530612246,0.30612244897959184,0
3,1,0,0.3434343434343434,0.2759493670886076,0.7,0.8411111111111111,0.18556701030927836,0.08247422680412371,0.19642857142857142,0.20408163265306123,1
5,1,1,0.24242424242424243,0.17215189873417722,0.4,0.5155555555555555,0.06529209621993128,0.06701030927835051,0.2423469387755102,0.1292517006802721,0
0,0,0,0.1919191919191919,0.17468354430379746,0.2,0.8322222222222222,0.07216494845360824,0.19072164948453607,0.1096938775510204,0.14965986394557823,1
4,1,0,0.0707070707070707,0.05569620253164557,0.3,0.7555555555555555,0.010309278350515464,0.010309278350515464,0.06377551020408163,0.02040816326530612,1
1,0,0,0.696969696969697,0.529113924050633,0.2,0.6377777777777778,0.10996563573883161,0.09278350515463918,0.6377551020408163,0.35374149659863946,1
5,1,1,0.030303030303030304,0.020253164556962026,0.9,0.86,0.013745704467353952,0.010309278350515464,0.02295918367346939,0.027210884353741496,1
3,0,0,0.6060606060606061,0.47341772151898737,0.5,0.43,0.2268041237113402,0.31958762886597936,0.5943877551020408,0.4557823129251701,0
1,0,0,0.43434343434343436,0.4151898734177215,1.0,0.4411111111111111,0.23024054982817868,0.31958762886597936,0.2602040816326531,0.3877551020408163,0
4,1,0,0.5858585858585859,0.34177215189873417,0.7,0.9066666666666666,0.4742268041237113,0.4793814432989691,0.5204081632653061,0.5374149659863946,1
2,1,1,0.3333333333333333,0.16962025316455695,0.4,0.9388888888888889,0.044673539518900345,0.23711340206185566,0.3137755102040816,0.21768707482993196,1
2,0,0,0.04040404040404041,0.0379746835443038,0.2,0.8255555555555556,0.024054982817869417,0.02577319587628866,0.030612244897959183,0.02040816326530612,1
5,0,0,0.030303030303030304,0.015189873417721518,0.2,0.46444444444444444,0.01718213058419244,0.010309278350515464,0.017857142857142856,0.013605442176870748,0
1,0,0,0.42424242424242425,0.2708860759493671,0.3,0.5177777777777778,0.2542955326460481,0.36082474226804123,0.35714285714285715,0.3197278911564626,0
2,0,1,0.06060606060606061,0.05822784810126582,0.6,0.37222222222222223,0.013745704467353952,0.04639175257731959,0.030612244897959183,0.027210884353741496,0
5,0,1,0.4444444444444444,0.3848101265822785,0.3,0.4955555555555556,0.32646048109965636,0.1134020618556701,0.4260204081632653,0.3945578231292517,0
0,1,1,0.9292929292929293,0.7443037974683544,0.1,0.9644444444444444,0.3161512027491409,0.711340206185567,0.8163265306122449,0.36054421768707484,1
2,1,1,0.696969696969697,0.640506329113924,0.2,0.8477777777777777,0.30927835051546393,0.18556701030927836,0.5433673469387755,0.3741496598639456,1
5,0,1,0.5151515151515151,0.3468354430379747,0.7,0.5855555555555556,0.41580756013745707,0.4587628865979381,0.49489795918367346,0.3197278911564626,0
4,1,0,0.3434343434343434,0.32151898734177214,0.1,0.8233333333333334,0.1134020618556701,0.31443298969072164,0.19642857142857142,0.25170068027210885,1
4,0,1,0.8686868686868687,0.6784810126582278,0.6,0.8911111111111111,0.2542955326460481,0.14432989690721648,0.8188775510204082,0.7959183673469388,1
3,0,1,0.9292929292929293,0.7316455696202532,0.4,0.5977777777777777,0.47766323024054985,0.42783505154639173,0.826530612244898,0.3333333333333333,0
5,1,1,0.48484848484848486,0.41265822784810124,0.2,0.5811111111111111,0.3024054982817869,0.11855670103092783,0.25510204081632654,0.19047619047619047,1
4,0,0,0.2828282828282828,0.21012658227848102,0.7,0.42333333333333334,0.10996563573883161,0.05670103092783505,0.23214285714285715,0.10204081632653061,0
1,1,1,0.3434343434343434,0.17721518987341772,0.2,0.5933333333333334,0.10652920962199312,0.08247422680412371,0.33163265306122447,0.272108843537415,0
5,0,1,0.08080808080808081,0.05569620253164557,0.7,0.6377777777777778,0.07560137457044673,0.061855670103092786,0.04336734693877551,0.07482993197278912,1
1,0,0,0.41414141414141414,0.2810126582278481,0.3,0.45,0.41237113402061853,0.14948453608247422,0.22959183673469388,0.4013605442176871,0
0,0,0,0.1919191919191919,0.09620253164556962,0.8,0.6022222222222222,0.027491408934707903,0.02577319587628866,0.10204081632653061,0.14285714285714285,0
5,1,1,0.6767676767676768,0.6430379746835443,0.7,0.9111111111111111,0.3539518900343643,0.4175257731958763,0.4719387755102041,0.2653061224489796,1
0,1,0,0.5252525252525253,0.3392405063291139,0.1,0.5611111111111111,0.41237113402061853,0.4072164948453608,0.5204081632653061,0.4217687074829932,0
3,1,1,0.6767676767676768,0.4151898734177215,0.1,0.5644444444444444,0.15120274914089346,0.5618556701030928,0.6454081632653061,0.6258503401360545,0
1,0,1,0.47474747474747475,0.379746835443038,1.0,0.9277777777777778,0.07216494845360824,0.12886597938144329,0.2576530612244898,0.2585034013605442,1
0,0,0,0.6060606060606061,0.5569620253164557,0.6,0.9177777777777778,0.048109965635738834,0.10309278350515463,0.3596938775510204,0.47619047619047616,1
5,0,1,0.6565656565656566,0.47848101265822784,0.6,0.47444444444444445,0.17525773195876287,0.0979381443298969,0.4642857142857143,0.5306122448979592,0
3,1,0,0.050505050505050504,0.05063291139240506,0.6,0.9888888888888889,0.027491408934707903,0.03608247422680412,0.04591836734693878,0.027210884353741496,1
4,0,0,0.5757575757575758,0.3367088607594937,0.1,0.37,0.3230240549828179,0.15463917525773196,0.3010204081632653,0.5578231292517006,0
4,0,1,0.6868686868686869,0.5063291139240507,0.6,0.7544444444444445,0.6941580756013745,0.5618556701030928,0.6862244897959183,0.4489795918367347,1
5,0,0,0.31313131313131315,0.31139240506329113,0.9,0.8944444444444445,0.16838487972508592,0.0979381443298969,0.1556122448979592,0.19047619047619047,1
3,0,0,0.5151515151515151,0.27848101265822783,0.8,0.9177777777777778,0.4054982817869416,0.14948453608247422,0.32908163265306123,0.1836734693877551,1
1,0,1,0.6363636363636364,0.6050632911392405,0.5,0.9377777777777778,0.5601374570446735,0.25257731958762886,0.42857142857142855,0.30612244897959184,1
5,1,1,0.4444444444444444,0.3569620253164557,0.5,0.7366666666666667,0.18213058419243985,0.25257731958762886,0.44642857142857145,0.17687074829931973,1
1,0,0,0.8181818181818182,0.5544303797468354,0.3,0.9822222222222222,0.5189003436426117,0.27835051546391754,0.701530612244898,0.4489795918367347,1
1,0,0,0.1111111111111111,0.09367088607594937,0.1,0.5644444444444444,0.006872852233676976,0.0,0.05612244897959184,0.08843537414965986,1
0,1,1,0.24242424242424243,0.17468354430379746,0.2,0.6455555555555555,0.17525773195876287,0.23195876288659795,0.15306122448979592,0.23129251700680273,1
3,1,1,0.7070707070707071,0.6658227848101266,0.6,0.5344444444444445,0.49140893470790376,0.6597938144329897,0.3852040816326531,0.673469387755102,0
1,1,1,0.8787878787878788,0.759493670886076,0.6,0.6033333333333334,0.7525773195876289,0.654639175257732,0.7806122448979592,0.8639455782312925,0
0,0,1,0.35353535353535354,0.3189873417721519,0.5,0.49777777777777776,0.041237113402061855,0.12886597938144329,0.2653061224489796,0.24489795918367346,0
1,1,1,0.16161616161616163,0.1341772151898734,0.2,0.7922222222222223,0.048109965635738834,0.07216494845360824,0.125,0.08843537414965986,1
5,0,1,0.7878787878787878,0.4379746835443038,0.8,0.5477777777777778,0.027491408934707903,0.23195876288659795,0.41581632653061223,0.6326530612244898,0
2,0,0,0.37373737373737376,0.23291139240506328,0.5,0.91,0.2920962199312715,0.10309278350515463,0.2602040816326531,0.2108843537414966,1
4,1,0,0.04040404040404041,0.035443037974683546,0.9,0.9188888888888889,-0.003436426116838488,0.0,0.02295918367346939,0.04081632653061224,1
0,0,0,0.48484848484848486,0.39746835443037976,0.5,0.44222222222222224,0.16838487972508592,0.38144329896907214,0.4362244897959184,0.43537414965986393,0
0,1,1,0.29292929292929293,0.189873417721519,0.9,0.7688888888888888,0.10996563573883161,0.015463917525773196,0.1913265306122449,0.272108843537415,1
5,1,1,0.5050505050505051,0.369620253164557,0.9,0.5655555555555556,0.4054982817869416,0.12886597938144329,0.5051020408163265,0.3333333333333333,0
0,1,1,0.7676767676767676,0.4582278481012658,0.8,0.48777777777777775,0.43986254295532645,0.30412371134020616,0.7602040816326531,0.7210884353741497,0
1,1,0,0.30303030303030304,0.2379746835443038,0.2,0.6911111111111111,0.020618556701030927,0.18041237113402062,0.24489795918367346,0.1360544217687075,1
3,0,1,0.020202020202020204,0.017721518987341773,0.9,0.5844444444444444,0.013745704467353952,0.005154639175257732,0.012755102040816327,0.0,0
5,0,1,0.6868686868686869,0.4810126582278481,0.4,0.9611111111111111,0.32646048109965636,0.3711340206185567,0.6377551020408163,0.42857142857142855,1
5,0,1,0.9797979797979798,0.6936708860759494,0.1,0.36444444444444446,0.0,0.9484536082474226,0.5612244897959183,0.5374149659863946,0
0,1,1,0.12121212121212122,0.10632911392405063,0.2,0.8533333333333334,0.09621993127147767,0.1134020618556701,0.07142857142857142,0.10204081632653061,1
5,0,1,0.7474747474747475,0.6075949367088608,0.8,0.9488888888888889,0.14776632302405499,0.34536082474226804,0.5255102040816326,0.5918367346938775,1
4,1,0,0.696969696969697,0.5265822784810127,0.2,0.9322222222222222,0.08934707903780069,0.12371134020618557,0.4107142857142857,0.5034013605442177,1
0,0,1,0.9191919191919192,0.589873417721519,0.9,0.46,0.6082474226804123,0.12886597938144329,0.8622448979591837,0.43537414965986393,0
0,1,1,0.13131313131313133,0.1189873417721519,0.8,0.5888888888888889,0.10996563573883161,0.05154639175257732,0.09693877551020408,0.05442176870748299,0
3,1,0,0.6666666666666666,0.369620253164557,0.5,0.9344444444444444,0.5257731958762887,0.6237113402061856,0.37755102040816324,0.40816326530612246,1
3,0,1,0.18181818181818182,0.14430379746835442,0.7,0.7444444444444445,0.18213058419243985,0.15979381443298968,0.08928571428571429,0.1836734693877551,1
5,0,1,0.8282828282828283,0.529113924050633,0.7,0.8066666666666666,0.3917525773195876,0.24742268041237114,0.6632653061224489,0.5714285714285714,1
4,0,0,0.2828282828282828,0.21012658227848102,0.7,0.39111111111111113,0.16838487972508592,0.13402061855670103,0.18112244897959184,0.25170068027210885,0
1,1,1,0.7070707070707071,0.4050632911392405,0.2,0.6155555555555555,0.44673539518900346,0.44329896907216493,0.6785714285714286,0.5374149659863946,1
4,1,0,0.0707070707070707,0.04556962025316456,0.9,0.8088888888888889,0.013745704467353952,0.06701030927835051,0.05612244897959184,0.04081632653061224,1
0,0,0,0.7474747474747475,0.6455696202531646,0.3,0.5144444444444445,0.07903780068728522,0.28865979381443296,0.6836734693877551,0.5714285714285714,0
5,0,1,0.23232323232323232,0.12658227848101267,0.5,0.47888888888888886,0.010309278350515464,0.19072164948453607,0.22193877551020408,0.19727891156462585,0
1,1,1,0.06060606060606061,0.04810126582278481,0.4,0.49444444444444446,0.041237113402061855,0.005154639175257732,0.04081632653061224,0.02040816326530612,0
5,1,0,0.10101010101010101,0.0759493670886076,0.2,0.9955555555555555,0.09621993127147767,0.05670103092783505,0.05102040816326531,0.07482993197278912,1
1,0,1,0.2222222222222222,0.13164556962025317,0.4,0.4666666666666667,0.09965635738831616,0.005154639175257732,0.12755102040816327,0.1564625850340136,0
1,0,0,0.8080808080808081,0.7822784810126582,0.1,0.35,0.8075601374570447,0.061855670103092786,0.49744897959183676,0.4965986394557823,1
4,0,0,0.8686868686868687,0.529113924050633,0.5,0.9633333333333334,0.8350515463917526,0.3711340206185567,0.6045918367346939,0.673469387755102,1
3,0,1,0.7575757575757576,0.6582278481012658,0.1,0.38,0.47766323024054985,0.0979381443298969,0.6862244897959183,0.7619047619047619,1
5,0,1,0.5252525252525253,0.29873417721518986,0.9,0.79,0.49140893470790376,0.26288659793814434,0.39540816326530615,0.30612244897959184,1
2,0,0,0.797979797979798,0.529113924050633,0.1,0.8033333333333333,0.058419243986254296,0.09278350515463918,0.41581632653061223,0.48299319727891155,1
1,1,1,0.42424242424242425,0.28607594936708863,0.2,0.7822222222222223,0.16151202749140894,0.14432989690721648,0.38010204081632654,0.272108843537415,1
0,1,0,0.6565656565656566,0.5113924050632911,0.8,0.9355555555555556,0.2852233676975945,0.6288659793814433,0.3647959183673469,0.6530612244897959,1
0,1,1,0.7474747474747475,0.3848101265822785,0.6,0.6666666666666666,0.21305841924398625,0.4381443298969072,0.47959183673469385,0.2789115646258503,1
3,0,0,0.9191919191919192,0.6481012658227848,0.6,0.7644444444444445,0.30584192439862545,0.8402061855670103,0.7117346938775511,0.7551020408163265,1
0,0,0,0.08080808080808081,0.05822784810126582,0.8,0.8211111111111111,0.061855670103092786,0.030927835051546393,0.05102040816326531,0.027210884353741496,1
1,1,1,0.08080808080808081,0.07088607594936709,0.5,0.8866666666666667,0.044673539518900345,0.06701030927835051,0.06377551020408163,0.027210884353741496,1
5,1,1,0.41414141414141414,0.25063291139240507,0.2,0.35444444444444445,0.2611683848797251,0.38144329896907214,0.30612244897959184,0.3741496598639456,0
5,1,1,0.42424242424242425,0.22025316455696203,0.3,0.6477777777777778,0.20618556701030927,0.041237113402061855,0.21683673469387754,0.17006802721088435,1
3,1,1,0.48484848484848486,0.2911392405063291,0.6,0.5944444444444444,0.12371134020618557,0.41237113402061853,0.3979591836734694,0.3673469387755102,0
3,0,1,0.8383838383838383,0.6556962025316456,0.4,0.7733333333333333,0.4948453608247423,0.6288659793814433,0.5994897959183674,0.48299319727891155,1
4,0,0,0.7676767676767676,0.6050632911392405,0.4,0.7466666666666667,0.0859106529209622,0.08247422680412371,0.5153061224489796,0.4557823129251701,1
4,1,0,0.5151515151515151,0.31139240506329113,1.0,0.45555555555555555,0.3161512027491409,0.4742268041237113,0.4770408163265306,0.38095238095238093,0
5,1,0,0.36363636363636365,0.2936708860759494,0.7,0.6066666666666667,0.2920962199312715,0.015463917525773196,0.30612244897959184,0.32653061224489793,0
3,0,1,0.5454545454545454,0.4253164556962025,0.8,0.6111111111111112,0.36769759450171824,0.32989690721649484,0.34183673469387754,0.47619047619047616,1
5,0,0,0.0707070707070707,0.035443037974683546,0.2,0.38222222222222224,0.05154639175257732,0.041237113402061855,0.0663265306122449,0.02040816326530612,0
2,0,1,0.98989898989899,0.9670886075949368,0.5,0.8255555555555556,0.18556701030927836,0.7628865979381443,0.6198979591836735,0.36054421768707484,1
4,1,0,0.9797979797979798,0.9215189873417722,0.2,0.8577777777777778,0.4742268041237113,0.5824742268041238,0.9719387755102041,0.9183673469387755,1
0,1,1,0.9494949494949495,0.7569620253164557,0.6,0.33555555555555555,0.422680412371134,0.07731958762886598,0.9107142857142857,0.5578231292517006,0
3,1,1,0.32323232323232326,0.23037974683544304,0.9,0.4177777777777778,0.15463917525773196,0.041237113402061855,0.22959183673469388,0.11564625850340136,0
0,1,1,0.37373737373737376,0.2936708860759494,0.5,0.83,0.0,0.23195876288659795,0.22959183673469388,0.23809523809523808,1
2,1,1,0.42424242424242425,0.4,0.3,0.7888888888888889,0.422680412371134,0.19072164948453607,0.32142857142857145,0.3129251700680272,1
2,0,0,0.7070707070707071,0.6126582278481013,0.3,0.9911111111111112,0.7079037800687286,0.02577319587628866,0.5459183673469388,0.6258503401360545,1
3,0,0,0.32323232323232326,0.2911392405063291,0.8,0.5466666666666666,0.16494845360824742,0.11855670103092783,0.2653061224489796,0.21768707482993196,0
5,1,0,0.797979797979798,0.4481012658227848,0.1,0.6211111111111111,0.6769759450171822,0.14432989690721648,0.7372448979591837,0.3673469387755102,1
3,0,0,0.2222222222222222,0.21012658227848102,0.9,0.3488888888888889,0.037800687285223365,0.04639175257731959,0.14795918367346939,0.1360544217687075,0
0,1,1,0.2727272727272727,0.21265822784810126,0.3,0.8266666666666667,0.041237113402061855,0.211340206185567,0.1913265306122449,0.1360544217687075,1
5,0,0,0.6868686868686869,0.45569620253164556,0.6,0.7666666666666667,0.6116838487972509,0.6082474226804123,0.6377551020408163,0.6326530612244898,1
3,1,1,0.6363636363636364,0.589873417721519,0.2,0.38555555555555554,0.6288659793814433,0.6288659793814433,0.5382653061224489,0.5510204081632653,1
5,1,1,0.9090909090909091,0.7949367088607595,0.1,0.7522222222222222,0.41237113402061853,0.5567010309278351,0.5280612244897959,0.5918367346938775,1
1,1,0,0.47474747474747475,0.39746835443037976,0.2,0.52,0.4570446735395189,0.26288659793814434,0.413265306122449,0.24489795918367346,1
2,0,0,0.8181818181818182,0.4430379746835443,0.2,0.7488888888888889,0.3711340206185567,0.654639175257732,0.5918367346938775,0.6326530612244898,1
2,0,0,0.9090909090909091,0.6911392405063291,0.7,0.39222222222222225,0.7766323024054983,0.2268041237113402,0.6862244897959183,0.4897959183673469,0
4,0,0,0.3838383838383838,0.3569620253164557,0.4,0.8077777777777778,0.13402061855670103,0.25257731958762886,0.20918367346938777,0.3673469387755102,1
4,0,1,0.8888888888888888,0.5620253164556962,0.5,0.5688888888888889,0.23367697594501718,0.20618556701030927,0.8137755102040817,0.673469387755102,0
3,0,1,0.8787878787878788,0.6886075949367089,0.9,0.5044444444444445,0.3127147766323024,0.4793814432989691,0.7882653061224489,0.8163265306122449,0
5,0,0,0.5050505050505051,0.3139240506329114,0.7,0.35,0.2542955326460481,0.44329896907216493,0.4336734693877551,0.272108843537415,0
0,0,1,0.6060606060606061,0.5746835443037974,0.5,0.5333333333333333,0.006872852233676976,0.6134020618556701,0.3494897959183674,0.5918367346938775,0
2,1,1,0.9191919191919192,0.6126582278481013,0.8,0.7611111111111111,0.8797250859106529,0.0979381443298969,0.7933673469387755,0.6190476190476191,1
1,1,0,0.7474747474747475,0.4531645569620253,0.3,0.5111111111111111,0.08934707903780069,0.06701030927835051,0.6607142857142857,0.3401360544217687,0
1,0,1,0.8383838383838383,0.7189873417721518,0.8,0.7822222222222223,0.048109965635738834,0.6030927835051546,0.43112244897959184,0.7755102040816326,1
1,1,1,0.7676767676767676,0.6050632911392405,0.6,0.7688888888888888,0.01718213058419244,0.6288659793814433,0.6887755102040817,0.3401360544217687,1
1,0,1,0.35353535353535354,0.2430379746835443,0.2,0.44222222222222224,0.058419243986254296,0.30927835051546393,0.20153061224489796,0.3129251700680272,0
5,1,1,0.10101010101010101,0.08860759493670886,0.9,0.98,0.030927835051546393,0.02577319587628866,0.07397959183673469,0.04081632653061224,1
5,1,1,1.0,0.6556962025316456,0.2,0.9555555555555556,0.26804123711340205,0.010309278350515464,0.9693877551020408,0.3673469387755102,1
2,1,1,0.5757575757575758,0.3822784810126582,0.9,0.36666666666666664,0.2027491408934708,0.1958762886597938,0.42346938775510207,0.4217687074829932,0
5,1,0,0.0707070707070707,0.060759493670886074,0.8,0.49666666666666665,0.044673539518900345,0.03608247422680412,0.0663265306122449,0.05442176870748299,0
0,0,1,0.9696969696969697,0.6025316455696202,0.6,0.8755555555555555,0.3402061855670103,0.7422680412371134,0.5408163265306123,0.7074829931972789,1
1,0,0,0.9393939393939394,0.7316455696202532,0.3,0.5844444444444444,0.38144329896907214,0.08247422680412371,0.5025510204081632,0.7482993197278912,0
0,1,0,0.9595959595959596,0.7189873417721518,0.9,0.6411111111111111,0.21305841924398625,0.5309278350515464,0.7704081632653061,0.9591836734693877,1
4,1,1,0.8787878787878788,0.5924050632911393,0.8,0.41333333333333333,0.3642611683848797,0.6030927835051546,0.5102040816326531,0.54421768707483,0
